ID,study,OF2,tillage2,irrigation2,cropland.type,rryield,varyield,rrSOC,varSOC,rrN2O,varN2O,rrCH4,varCH4,rrMWD,varMWD
323,35,No,Conventional,flooding,paddy,0.227678707,0.002823268,,,-0.238411023,0.086129251,1.413201814,0.122897496,,
324,36,No,Conservation,rainfed,upland,-0.028303776,0.005515058,,,,,,,,
325,36,No,Conservation,rainfed,upland,-0.004662013,0.004485971,,,,,,,,
326,36,No,Conservation,rainfed,upland,0.045462374,0.006085532,,,,,,,,
327,36,No,Conservation,rainfed,upland,0.022989518,0.004788344,,,,,,,,
328,26,No,Conventional,irrigated,upland,,,0.184093037,0.001508027,,,,,,
329,26,No,Conservation,irrigated,upland,,,0.209973088,0.001428663,,,,,,
330,26,No,Conventional,irrigated,upland,,,0.16034265,0.002757154,,,,,,
331,26,No,Conservation,irrigated,upland,,,0.139529412,0.002099451,,,,,,
332,7,No,Conservation,rainfed,upland,2.020018121,1.547206045,0.056027832,0.003988337,,,,,,
333,7,No,Conservation,rainfed,upland,2.255332208,1.248798173,0.124165637,0.004547038,,,,,,
334,7,No,Conservation,rainfed,upland,3.184443629,1.172187752,0.084465767,0.004435823,,,,,,
335,7,No,Conservation,rainfed,upland,1.381653982,0.486179501,0.016474837,0.002881624,,,,,,
336,7,No,Conservation,rainfed,upland,1.225951711,0.391601945,0.079787117,0.002944349,,,,,,
337,7,No,Conservation,rainfed,upland,1.462054407,0.421972221,0.073633251,0.004675806,,,,,,
338,37,No,Conventional,flooding,paddy,0.096626836,4.49E-05,,,-0.54522705,0.183482987,0.966988346,0.023380373,,
339,37,No,Conventional,flooding,paddy,0.198032337,0.000258277,,,-0.472906389,0.212383744,-0.267457201,0.030287118,,
340,37,No,Conventional,flooding,paddy,0.152078659,2.30E-05,,,-1.01523068,0.122582987,0.477776182,0.063530009,,
341,35,No,Conventional,flooding,paddy,0.422856851,0.011456953,0.389464767,0.004364336,,,0.582351869,0.122897496,,
342,35,No,Conventional,flooding,paddy,0.247408173,0.011456953,0.428995606,0.004364336,,,1.54496443,0.122897496,,
343,35,No,Conventional,flooding,paddy,0.146603474,0.011456953,0.444380524,0.004364336,,,1.822186156,0.122897496,,
344,35,No,Conventional,flooding,paddy,0.161641352,0.011456953,0.459532329,0.004364336,,,1.967282903,0.122897496,,
345,38,No,Conventional,rainfed,upland,,,0.015480186,0.003273252,,,,,,
346,38,No,Conventional,rainfed,upland,,,0.0495705,0.003273252,,,,,,
347,38,No,Conventional,rainfed,upland,,,-0.005123837,0.003273252,,,,,,
348,39,No,Conventional,rainfed,upland,,,,,-0.184714856,0.086129251,,,,
349,39,No,Conventional,rainfed,upland,,,,,0.485787497,0.086129251,,,,
350,39,No,Conventional,rainfed,upland,,,,,-0.226988004,0.086129251,,,,
351,39,No,Conventional,rainfed,upland,,,,,0.47828525,0.086129251,,,,
352,39,No,Conventional,rainfed,upland,,,,,-0.251872621,0.086129251,,,,
353,11,No,Conservation,irrigated,upland,,,,,-0.058525245,0.178182447,1.897119986,8.363333333,,
354,11,No,Conservation,irrigated,upland,,,,,-0.000117576,0.260198751,-0.048790163,0.157739984,,
355,11,No,Conservation,irrigated,upland,,,,,0.344526914,0.166784313,,,,
356,11,No,Conventional,irrigated,upland,,,,,0.811087573,0.304414628,2.944439003,21.48938255,,
357,11,No,Conventional,irrigated,upland,,,,,0.080945924,0.189338358,-0.051293297,0.456881346,,
358,11,No,Conventional,irrigated,upland,,,,,0.883930712,0.54278906,0.459532328,0.489381348,,
359,40,No,Conservation,irrigated,upland,-0.330241687,0.011456953,,,0.046520016,0.06933903,0.510825624,1.89437586,,
360,40,No,Conventional,irrigated,upland,0.015504187,0.011456953,,,0.2135741,0.042198339,-0.182321557,0.325445816,,
361,40,No,Conservation,irrigated,upland,-0.326902786,0.011456953,0.139355521,0.004364336,-0.265703166,0.147072045,0.459532329,5.33635349,,
362,40,No,Conventional,irrigated,upland,0.08299692,0.011456953,-0.018868484,0.004364336,0.064538521,0.102296008,-0.16907633,5.7521251,,
363,40,No,Conservation,irrigated,upland,,,-0.012149057,0.004364336,,,,,,
364,40,No,Conventional,irrigated,upland,,,-0.012149057,0.004364336,,,,,,
365,23,No,Conservation,rainfed,upland,,,0.063657852,0.003273252,,,,,,
366,23,No,Conservation,rainfed,upland,,,0.081125545,0.003273252,,,,,,
367,23,No,Conservation,rainfed,upland,,,0.041385216,0.003273252,,,,,,
368,41,No,Conventional,rainfed,upland,,,0.365333007,0.003273252,,,,,0.167472626,0.00824107
369,41,No,Conventional,rainfed,upland,,,0.339130634,0.003273252,,,,,0.148889048,0.00824107
370,41,No,Conventional,rainfed,upland,,,0.27518191,0.003273252,,,,,0.120349656,0.00824107
371,41,No,Conventional,rainfed,upland,,,0.251314428,0.003273252,,,,,0.115512887,0.00824107
372,41,No,Conventional,rainfed,upland,,,0.491407538,0.003273252,,,,,0.185740364,0.00824107
373,41,No,Conventional,rainfed,upland,,,0.483533482,0.003273252,,,,,0.168528235,0.00824107
374,41,No,Conventional,rainfed,upland,,,0.430782916,0.003273252,,,,,0.166210737,0.00824107
375,41,No,Conventional,rainfed,upland,,,0.361790045,0.003273252,,,,,0.158056935,0.00824107
376,42,No,Conservation,rainfed,upland,0.018553408,0.008592715,,,0.424018516,0.064596939,,,,
377,42,No,Conservation,rainfed,upland,-0.043017385,0.008592715,,,0.208297043,0.064596939,,,,
378,42,No,Conservation,rainfed,upland,-0.032523192,0.008592715,,,0.19062036,0.064596939,,,,
379,43,Yes,Conservation,rainfed,upland,0.04976151,0.004296357,,,,,,,,
380,43,Yes,Conservation,rainfed,upland,0.185717146,0.004296357,,,,,,,,
381,43,Yes,Conservation,rainfed,upland,0.259219608,0.004296357,,,,,,,,
382,43,Yes,Conservation,rainfed,upland,0.124562723,0.004296357,,,,,,,,
383,43,Yes,Conservation,rainfed,upland,0.15123097,0.004296357,,,,,,,,
384,43,Yes,Conservation,rainfed,upland,0.287682072,0.004296357,,,,,,,,
385,43,Yes,Conservation,rainfed,upland,0.263965546,0.004296357,,,,,,,,
386,43,Yes,Conservation,rainfed,upland,0.340926587,0.004296357,,,,,,,,
387,43,Yes,Conservation,rainfed,upland,0.333491608,0.004296357,,,,,,,,
388,43,Yes,Conservation,rainfed,upland,0.326000937,0.004296357,,,,,,,,
389,43,Yes,Conservation,rainfed,upland,0.535961597,0.004296357,,,,,,,,
390,43,Yes,Conservation,rainfed,upland,0.411507423,0.004296357,,,,,,,,
391,43,Yes,Conservation,rainfed,upland,0.447014111,0.004296357,,,,,,,,
392,43,Yes,Conservation,rainfed,upland,0.514455392,0.004296357,,,,,,,,
393,43,Yes,Conservation,rainfed,upland,0.470003629,0.004296357,,,,,,,,
394,43,Yes,Conservation,rainfed,upland,0.808660068,0.004296357,,,,,,,,
395,43,Yes,Conservation,rainfed,upland,0.733152515,0.004296357,,,,,,,,
396,43,Yes,Conservation,rainfed,upland,0.651474484,0.004296357,,,,,,,,
397,43,Yes,Conservation,rainfed,upland,0.762140052,0.004296357,,,,,,,,
398,43,Yes,Conservation,rainfed,upland,0.733152515,0.004296357,,,,,,,,
399,43,No,Conservation,rainfed,upland,0.295464213,0.004296357,,,,,,,,
400,43,No,Conservation,rainfed,upland,0.214775302,0.004296357,,,,,,,,
401,43,No,Conservation,rainfed,upland,0.189242,0.004296357,,,,,,,,
402,43,No,Conservation,rainfed,upland,0.255933374,0.004296357,,,,,,,,
403,43,No,Conservation,rainfed,upland,0.206336433,0.004296357,,,,,,,,
404,43,Yes,Conservation,rainfed,upland,0.196953219,0.004296357,,,,,,,,
405,43,Yes,Conservation,rainfed,upland,0.174353387,0.004296357,,,,,,,,
406,43,Yes,Conservation,rainfed,upland,0.15706189,0.004296357,,,,,,,,
407,43,Yes,Conservation,rainfed,upland,0.168622712,0.004296357,,,,,,,,
408,43,Yes,Conservation,rainfed,upland,0.219053566,0.004296357,,,,,,,,
409,43,Yes,Conservation,rainfed,upland,0.430782916,0.004296357,,,,,,,,
410,43,Yes,Conservation,rainfed,upland,0.379489622,0.004296357,,,,,,,,
411,43,Yes,Conservation,rainfed,upland,0.430782916,0.004296357,,,,,,,,
412,43,Yes,Conservation,rainfed,upland,0.437900384,0.004296357,,,,,,,,
413,43,Yes,Conservation,rainfed,upland,0.444967551,0.004296357,,,,,,,,
414,43,Yes,Conservation,rainfed,upland,0.2707716,0.004296357,,,,,,,,
415,43,Yes,Conservation,rainfed,upland,0.280030926,0.004296357,,,,,,,,
416,43,Yes,Conservation,rainfed,upland,0.162823761,0.004296357,,,,,,,,
417,43,Yes,Conservation,rainfed,upland,0.266109587,0.004296357,,,,,,,,
418,43,Yes,Conservation,rainfed,upland,0.397301797,0.004296357,,,,,,,,
419,44,No,Conservation,rainfed,upland,,,,,-0.430102412,0.064596939,,,,
420,44,Yes,Conservation,rainfed,upland,,,,,0.005361943,0.064596939,,,,
421,45,No,Conventional,rainfed,upland,,,,,,,,,0.065957968,0.117350099
422,45,No,Conventional,rainfed,upland,,,,,,,,,0.19549202,0.176082191
423,45,No,Conventional,rainfed,upland,,,,,,,,,0.190808171,0.083668467
424,45,No,Conventional,rainfed,upland,,,,,,,,,-0.310671591,0.33271733
425,45,No,Conventional,rainfed,upland,,,,,,,,,0.092206194,0.089570909
426,46,Yes,Conventional,rainfed,upland,0.393042588,0.011456953,,,1.377325692,0.086129252,,,,
427,46,Yes,Conventional,rainfed,upland,0.393042588,0.011456953,,,1.651402112,0.086129252,,,,
428,46,Yes,Conventional,rainfed,upland,0.200670695,0.011456953,,,0.998528831,0.086129252,,,,
429,46,Yes,Conventional,rainfed,upland,0.036367644,0.011456953,,,1.898904107,0.086129252,,,,
430,46,Yes,Conventional,rainfed,upland,0,0.011456953,,,0.589768828,0.086129251,,,,
431,46,Yes,Conventional,rainfed,upland,0.47445798,0.011456953,,,0.534425539,0.086129251,,,,
432,46,Yes,Conventional,rainfed,upland,0.47445798,0.011456953,,,0.819187902,0.086129251,,,,
433,46,Yes,Conventional,rainfed,upland,0.381367557,0.011456953,,,0.181492026,0.086129251,,,,
434,46,Yes,Conventional,rainfed,upland,-0.074107972,0.011456953,,,0.662841831,0.086129251,,,,
435,46,Yes,Conventional,rainfed,upland,0.164303051,0.011456953,,,0,0.086129251,,,,
436,47,No,Conservation,rainfed,upland,,,0.102947969,0.00221569,0.182446957,0.010462393,0.527354926,0.09086044,,
437,47,No,Conservation,rainfed,upland,,,0.023810649,0.001128365,0.503575932,0.00865291,0.704654787,0.019481845,,
438,48,No,Conservation,rainfed,upland,,,-0.056027831,0.000544095,-0.06941741,0.015586256,-0.332638365,0.13925896,,
439,48,No,Conservation,rainfed,upland,,,-0.009661911,0.004037678,-0.07809921,0.015633801,0.316706192,0.00362905,,
440,33,No,Conventional,flooding,paddy,0.25288552,0.00492164,0.129211731,0.004364336,-0.088107267,0.216261376,0.803898545,0.008255183,,
441,33,No,Conventional,flooding,paddy,0.299405536,0.004672075,0.055880458,0.004364336,0.181317036,0.177557657,0.477855604,0.002799038,,
442,49,No,Conservation,rainfed,upland,0.015963851,0.008592715,,,0.275705881,0.064596939,0.055350095,0.092173122,,
443,49,No,Conservation,rainfed,upland,-0.011560822,0.008592715,,,0.090971778,0.064596939,0.00809721,0.092173122,,
444,49,No,Conservation,rainfed,upland,0.013698844,0.008592715,,,0,0.064596939,0.329479201,0.092173122,,
445,49,No,Conservation,rainfed,upland,-0.13123518,0.008592715,,,0.174353388,0.064596939,-0.084796536,0.092173122,,
446,49,No,Conservation,rainfed,upland,-0.027973852,0.008592715,,,0.263584521,0.064596939,0.335310121,0.092173122,,
447,11,No,Conservation,irrigated,upland,,,,,-0.01626052,0.064596939,0.219859476,0.092173122,,
448,11,No,Conservation,irrigated,upland,,,,,0.279584863,0.064596939,0.253195896,0.092173122,,
449,50,No,Conservation,rainfed,upland,0.002256488,0.008592715,,,0.265703166,0.043825917,,,,
450,50,No,Conservation,rainfed,upland,-0.074280074,0.008592715,,,0.025434897,0.001889444,,,,
451,50,No,Conservation,rainfed,upland,-0.022557347,0.008592715,,,-0.217103158,0.007934393,,,,
452,50,No,Conservation,rainfed,upland,-0.112795494,0.008592715,,,-0.246785314,0.028539007,,,,
453,50,No,Conservation,rainfed,upland,0.0194326,0.008592715,,,-0.183285877,0.006501901,,,,
454,50,No,Conservation,rainfed,upland,0,0.008592715,,,-0.249052682,0.042690038,,,,
455,50,No,Conservation,rainfed,upland,-0.000898069,0.008592715,,,-0.224144051,0.030041233,,,,
456,50,No,Conservation,rainfed,upland,-0.011111225,0.008592715,,,-0.185818937,0.117780449,,,,
457,50,No,Conservation,rainfed,upland,-0.05227671,0.008592715,,,0.046717625,0.085690833,,,,
458,50,No,Conservation,rainfed,upland,0.010084119,0.008592715,,,-0.411979789,0.041386219,,,,
459,51,No,Conventional,rainfed,upland,,,,,4.884694071,0.195607729,1.609437912,0.04,,
460,51,No,Conventional,rainfed,upland,,,,,4.639088404,0.597067178,2.079441542,0.0625,,
461,51,No,Conventional,rainfed,upland,,,,,0,0.125,0.693147181,0.25,,
462,51,No,Conventional,rainfed,upland,,,,,-1.049822124,0.673673469,0,1,,
463,52,Yes,Conservation,rainfed,upland,,,0.164720361,0.003273252,,,,,0.336472237,0.00824107
464,52,Yes,Conservation,rainfed,upland,,,0.152969345,0.003273252,,,,,0.182321557,0.00824107
465,52,Yes,Conservation,rainfed,upland,,,0.129044759,0.003273252,,,,,0.454255272,0.00824107
466,52,Yes,Conservation,rainfed,upland,,,0.019100172,0.003273252,,,,,0.405465108,0.00824107
467,52,Yes,Conservation,rainfed,upland,,,0.142873287,0.003273252,,,,,0.517256514,0.00824107
468,52,Yes,Conservation,rainfed,upland,,,0.127969881,0.003273252,,,,,0.09237332,0.00824107
469,52,Yes,Conservation,rainfed,upland,,,0.118920046,0.003273252,,,,,0.279584862,0.00824107
470,52,Yes,Conservation,rainfed,upland,,,0.066030582,0.003273252,,,,,0.031748698,0.00824107
471,52,Yes,Conservation,rainfed,upland,,,0.116921338,0.003273252,,,,,0.489548225,0.00824107
472,52,Yes,Conservation,rainfed,upland,,,0.092487312,0.003273252,,,,,0.422856851,0.00824107
473,52,Yes,Conservation,rainfed,upland,,,-0.080688911,0.003273252,,,,,0.274436846,0.00824107
474,52,Yes,Conservation,rainfed,upland,,,-0.080688911,0.003273252,,,,,0.191055237,0.00824107
475,35,No,Conventional,rainfed,upland,0.185403223,0.011456953,,,0.16034265,0.086129251,-0.693147181,0.122897496,,
476,35,No,Conventional,rainfed,upland,0.27369583,0.011456953,,,0.265703166,0.086129251,-1.098612289,0.122897496,,
477,35,No,Conventional,rainfed,upland,0.53280453,0.011456953,,,0.578077851,0.086129251,-1.16315081,0.122897496,,
478,35,No,Conventional,rainfed,upland,0.310154928,0.011456953,,,0.150282203,0.086129251,0.875468737,0.122897496,,
479,35,No,Conventional,rainfed,upland,0.50169314,0.011456953,,,0.260283098,0.086129251,0.587786665,0.122897496,,
480,35,No,Conventional,rainfed,upland,0.723000144,0.011456953,,,0.414433778,0.086129251,1.223775432,0.122897496,,
481,35,No,Conventional,rainfed,upland,0.287682072,0.011456953,,,0.16034265,0.086129251,,,,
482,35,No,Conventional,rainfed,upland,0.593063722,0.011456953,,,0.265703166,0.086129251,-3.091042453,0.122897495,,
483,35,No,Conventional,rainfed,upland,0.925769476,0.011456953,,,0.578077851,0.086129251,-3.688879454,0.122897495,,
484,35,No,Conventional,rainfed,upland,0.327212911,0.011456953,,,0.318453731,0.086129251,0.875468737,0.122897496,,
485,35,No,Conventional,rainfed,upland,0.67688666,0.011456953,,,0.485507816,0.086129251,1.526056303,0.122897496,,
486,35,No,Conventional,rainfed,upland,0.94803943,0.011456953,,,0.650587566,0.086129251,1.029619417,0.122897496,,
487,54,No,Conventional,rainfed,upland,,,0.075507553,0.003725236,,,,,,
488,54,No,Conventional,rainfed,upland,,,0.069679921,0.002435821,,,,,,
489,54,No,Conventional,rainfed,upland,,,0.022223137,0.003068354,,,,,,
490,54,No,Conventional,rainfed,upland,,,0.128617378,0.002054113,,,,,,
491,54,No,Conventional,rainfed,upland,,,-0.020000667,0.00180054,,,,,,
492,54,No,Conventional,rainfed,upland,,,-0.022728251,0.002325281,,,,,,
493,55,No,Conventional,rainfed,upland,-1.035948552,0.008592715,,,-0.54883495,0.064596939,0.189242,0.092173122,,
494,55,No,Conventional,rainfed,upland,-0.617238217,0.008592715,,,-0.282566972,0.064596939,0.148180513,0.092173122,,
495,55,No,Conventional,rainfed,upland,-0.5331551,0.008592715,,,-0.441056053,0.064596939,0.136132174,0.092173122,,
496,55,No,Conventional,rainfed,upland,-1.279838555,0.008592715,,,-0.21217452,0.064596939,-0.007272759,0.092173122,,
497,55,No,Conventional,rainfed,upland,-0.41302788,0.008592715,,,0.009149195,0.064596939,0.021506205,0.092173122,,
498,55,No,Conventional,rainfed,upland,-0.843651548,0.008592715,,,-0.249215792,0.064596939,0.122602322,0.092173122,,
499,56,No,Conventional,irrigated,upland,-0.145953913,0.008592715,,,,,,,,
500,56,No,Conventional,irrigated,upland,-0.209857715,0.008592715,,,,,,,,
501,56,No,Conventional,irrigated,upland,-0.249992551,0.008592715,,,,,,,,
502,56,No,Conventional,irrigated,upland,-0.093444701,0.008592715,,,,,,,,
503,56,No,Conventional,irrigated,upland,0.030645912,0.008592715,,,,,,,,
504,56,No,Conventional,irrigated,upland,0.036663984,0.008592715,,,,,,,,
505,56,No,Conventional,irrigated,upland,-0.027779564,0.008592715,,,,,,,,
506,56,No,Conventional,irrigated,upland,-0.090754363,0.008592715,,,,,,,,
507,56,No,Conventional,irrigated,upland,-0.075865751,0.008592715,,,,,,,,
508,57,No,Conventional,rainfed,upland,-0.634306681,0.012397865,,,,,,,,
509,57,No,Conventional,rainfed,upland,-0.771928058,0.009047809,,,,,,,,
510,57,No,Conventional,rainfed,upland,-1.087312733,0.011144255,,,,,,,,
511,57,No,Conventional,rainfed,upland,-0.00643089,0.024703236,,,,,,,,
512,58,No,Conventional,rainfed,upland,-0.181301669,0.007867092,,,,,,,,
513,58,No,Conventional,rainfed,upland,-0.410580209,0.017070613,,,,,,,,
514,58,No,Conventional,rainfed,upland,-0.591364486,0.010909494,,,,,,,,
515,58,No,Conventional,rainfed,upland,0.155071914,0.001963937,,,,,,,,
516,59,No,Conventional,irrigated,upland,-0.144342309,0.002583356,,,,,,,,
517,59,No,Conventional,irrigated,upland,-0.358212223,0.004744751,,,,,,,,
518,59,No,Conventional,irrigated,upland,-0.401440958,0.003029226,,,,,,,,
519,59,No,Conventional,irrigated,upland,0.315935291,0.008758287,,,,,,,,
520,60,No,Conventional,irrigated,upland,-0.337596464,0.007578505,,,,,,,,
521,60,No,Conventional,irrigated,upland,-0.345501643,0.012398395,,,,,,,,
522,60,No,Conventional,irrigated,upland,-0.390133797,0.005466225,,,,,,,,
523,60,No,Conventional,irrigated,upland,0.114991409,0.007729336,,,,,,,,
524,23,No,Conservation,rainfed,upland,0.050536148,0.008592715,,,,,,,0.003590668,0.00824107
525,23,No,Conservation,rainfed,upland,0.066072539,0.008592715,,,,,,,0.021353124,0.00824107
526,23,No,Conservation,rainfed,upland,0.110919482,0.008592715,,,,,,,-0.029199155,0.00824107
527,23,No,Conservation,rainfed,upland,,,,,,,,,0.022305758,0.00824107
528,23,No,Conservation,rainfed,upland,,,,,,,,,-0.003766483,0.00824107
529,23,No,Conservation,rainfed,upland,,,,,,,,,0.007490672,0.00824107
530,61,No,Conservation,rainfed,upland,0.208723376,0.05639113,,,,,,,,
531,61,No,Conservation,rainfed,upland,0.189167197,0.057284387,,,,,,,,
532,61,No,Conservation,rainfed,upland,0.345111599,0.051044736,,,,,,,,
533,61,No,Conservation,rainfed,upland,0.281698916,0.053349958,,,,,,,,
534,61,No,Conservation,rainfed,upland,0.167251304,0.032658654,0.096228032,0.002068871,,,,,,
535,61,No,Conservation,rainfed,upland,0.092976456,0.035559785,0.077708984,0.002104159,,,,,,
536,61,No,Conservation,rainfed,upland,0.195060583,0.031192882,0.071458964,0.002116366,,,,,,
537,61,No,Conservation,rainfed,upland,0.291520849,0.02912654,0.123379021,0.002019442,,,,,,
538,61,No,Conservation,rainfed,upland,-0.003466208,0.12805248,0.042145621,0.001031084,,,,,,
539,61,No,Conservation,rainfed,upland,0.369054744,0.086520139,0.106684143,0.000971285,,,,,,
540,61,No,Conservation,rainfed,upland,0.571897937,0.078944846,0.082586591,0.000992715,,,,,,
541,61,No,Conservation,rainfed,upland,0.047306117,0.107035368,0.070316498,0.00100403,,,,,,
542,35,No,Conventional,flooding,paddy,0.422856851,0.011456953,0.16532398,0.004364336,,,0.579818496,0.122897496,,
543,35,No,Conventional,flooding,paddy,0.247408173,0.011456953,0.238751449,0.004364336,,,1.54229861,0.122897496,,
544,35,No,Conventional,flooding,paddy,0.161641352,0.011456953,0.298855373,0.004364336,,,1.82056146,0.122897496,,
545,35,No,Conventional,flooding,paddy,0.146603474,0.011456953,0.386560953,0.004364336,,,1.965203352,0.122897496,,
546,35,No,Conventional,flooding,paddy,,,0.028170877,0.004364336,,,,,,
547,35,No,Conventional,flooding,paddy,,,0.055569851,0.004364336,,,,,,
548,35,No,Conventional,flooding,paddy,,,0.055569851,0.004364336,,,,,,
549,35,No,Conventional,flooding,paddy,,,0.055569851,0.004364336,,,,,,
